sample	hg38_path	t2t_path	source	Sex	Superpopulation code
HG02188	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02188-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02188-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	EAS
HG02190	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02190-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02190-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	EAS
HG02215	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02215-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02215-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	EUR
HG02252	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02252-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02252-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02252-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02252-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AMR
HG02262	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02262-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02262-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02262-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02262-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	AMR
HG02282	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02282-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02282-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02282-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02282-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AFR
HG02312	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02312-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02312-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02312-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02312-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AMR
HG02339	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02339-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG02339-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	AFR
HG02345	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02345-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02345-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02345-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02345-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AMR
HG02348	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02348-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02348-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	AMR
HG02373	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02373-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02373-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02373-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02373-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	EAS
HG02389	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02389-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02389-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02389-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02389-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	EAS
HG02396	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02396-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02396-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02396-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02396-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	EAS
HG02409	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02409-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02409-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02409-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02409-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	EAS
HG02439	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02439-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG02439-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	male	AFR
HG02471	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02471-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG02471-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	AFR
HG02479	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02479-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02479-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	AFR
HG02497	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02497-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02497-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	AFR
HG02501	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02501-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02501-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	male	AFR
HG02502	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02502-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02502-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02502-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02502-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AFR
HG02511	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02511-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG02511-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	AFR
HG02614	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02614-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02614-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02614-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02614-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG02615	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02615-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02615-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02615-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02615-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG02624	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02624-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02624-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	AFR
HG02645	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02645-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02645-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	male	AFR
HG02675	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02675-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG02675-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	male	AFR
HG02694	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02694-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02694-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02694-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02694-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	SAS
HG02731	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02731-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02731-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02731-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02731-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	SAS
HG02817	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02817-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG02817-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02817-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG02817-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AFR
HG02974	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02974-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02974-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02974-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02974-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG02979	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG02979-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02979-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG02979-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG02979-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG02981	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG02981-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG02981-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	male	AFR
HG03022	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03022-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03022-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03022-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03022-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	SAS
HG03069	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03069-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03069-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03069-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03069-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	AFR
HG03086	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03086-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG03086-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	AFR
HG03120	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03120-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03120-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03120-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03120-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	male	AFR
HG03121	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03121-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03121-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03121-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03121-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG03168	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03168-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03168-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03168-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03168-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG03279	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03279-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03279-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03279-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03279-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AFR
HG03280	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03280-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG03280-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	male	AFR
HG03366	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03366-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG03366-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	AFR
HG03401	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03401-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG03401-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	AFR
HG03479	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03479-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG03479-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	AFR
HG03499	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03499-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03499-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03499-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03499-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	AFR
HG03548	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03548-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03548-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03548-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03548-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AFR
HG03563	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03563-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03563-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03563-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03563-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	AFR
HG03571	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03571-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03571-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03571-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03571-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	AFR
HG03616	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03616-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33/HG03616-ONT-hg38-R9-LSK110-dorado050_sup_5mCG_v33.phased.bam		Gustafson	female	SAS
HG03631	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03631-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03631-ONT-hg38-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03631-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg/HG03631-ONT-chm13-R9-LSK110-guppy-sup-5hmc_5mc_cg.phased.bam	Gustafson	female	SAS
HG03643	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03643-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03643-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03643-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03643-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	SAS
HG03646	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03646-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03646-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03646-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03646-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	male	SAS
HG03668	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03668-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03668-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03668-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03668-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	SAS
HG03692	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/100_PLUS/IN-HOUSE_MINIMAP2/HG03692-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33/HG03692-ONT-hg38-R9-LSK110-dorado034_sup_5mCG_5hmCG_v33.phased.bam		Gustafson	female	SAS
HG03717	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/HG38/HG03717-ONT-hg38-R9-LSK110-guppy-sup-5mC/HG03717-ONT-hg38-R9-LSK110-guppy-sup-5mC.phased.bam	https://s3.amazonaws.com/1000g-ont/ALIGNMENT_AND_ASSEMBLY_DATA/FIRST_100/IN-HOUSE_MINIMAP2/CHM13/HG03717-ONT-chm13-R9-LSK110-guppy-sup-5mC/HG03717-ONT-chm13-R9-LSK110-guppy-sup-5mC.phased.bam	Gustafson	female	SAS
